MAX30009reg0x17,MAX30009reg0x18,MAX30009reg0x19,MAX30009reg0x1A,MAX30009reg0x20,MAX30009reg0x21,MAX30009reg0x22,MAX30009reg0x23,MAX30009reg0x24,MAX30009reg0x25,MAX30009reg0x26,MAX30009reg0x27,MAX30009reg0x28,MAX30009reg0x41,MAX30009reg0x41,MAX30009reg0x43,MAX30009reg0x44,MAX30009reg0x50,
MAX30009reg0x51,MAX30009reg0x58,MAX30009reg0xFE,MAX30009reg0xFF,0,0,accelID,fileParseID,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
0xc9,0x1f,0x01,0x00,0x37,0x00,0x18,0x00,0x73,0x4a,0x00,0xff,0x00,0x06,0x01,0xa0,0xf1,0x00,
0x00,0x07,0x03,0x42,0x00,0x00,0x00,0x00,0x00,0x00,0x1f,0x6f,0x84,0xf4,0x86,0x00,0x01,0x8d,
start time,1706973000838
timestamp,sampleNum,BIOZI,BIOZQ,temperature,RTC,statusCache1,statusCache0,sensor,regAddr,val,I2Caddr,
1706973002133.704800,125,29346.000000,-4736.000000,,,,,,,,,
1706973002143.910600,126,29458.000000,-4674.000000,,,,,,,,,
1706973002154.116200,127,28984.000000,-4466.000000,,,,,,,,,
1706973002164.321800,128,29101.000000,-4705.000000,,,,,,,,,
1706973002174.527600,129,28905.000000,-5083.000000,,,,,,,,,
1706973002184.733200,130,29420.000000,-4951.000000,,,,,,,,,
1706973002194.938700,131,29366.000000,-4954.000000,,,,,,,,,
1706973002205.144300,132,29314.000000,-4374.000000,,,,,,,,,
1706973002215.350100,133,29101.000000,-4658.000000,,,,,,,,,
1706973002225.555700,134,28780.000000,-4692.000000,,,,,,,,,
1706973002235.761200,135,29213.000000,-5097.000000,,,,,,,,,
1706973002245.967000,136,29301.000000,-4994.000000,,,,,,,,,
1706973002256.172600,137,29697.000000,-4720.000000,,,,,,,,,
1706973002266.378200,138,29257.000000,-4700.000000,,,,,,,,,
1706973002276.584000,139,29090.000000,-4540.000000,,,,,,,,,
1706973002286.789600,140,28945.000000,-5118.000000,,,,,,,,,
1706973002296.995100,141,29089.000000,-4971.000000,,,,,,,,,
1706973002307.200700,142,29570.000000,-4976.000000,,,,,,,,,
1706973002317.406500,143,29268.000000,-4509.000000,,,,,,,,,
1706973002327.612100,144,29278.000000,-4543.000000,,,,,,,,,
1706973002337.817600,145,28861.000000,-4957.000000,,,,,,,,,
1706973002348.023400,146,29187.000000,-4938.000000,,,,,,,,,
1706973002358.229000,147,29273.000000,-5095.000000,,,,,,,,,
1706973002368.434600,148,29424.000000,-4595.000000,,,,,,,,,
1706973002378.640400,149,29358.000000,-4684.000000,,,,,,,,,
1706973002388.845900,150,28863.000000,-4538.000000,,,,,,,,,
1706973002399.051500,151,29057.000000,-4887.000000,,,,,,,,,
1706973002409.257100,152,29052.000000,-5168.000000,,,,,,,,,
1706973002419.462900,153,29587.000000,-4737.000000,,,,,,,,,
1706973002429.668500,154,29379.000000,-4671.000000,,,,,,,,,
1706973002439.874000,155,29011.000000,-4487.000000,,,,,,,,,
1706973002450.079800,156,29033.000000,-4974.000000,,,,,,,,,
1706973002460.285400,157,29062.000000,-5064.000000,,,,,,,,,
1706973002470.491000,158,29600.000000,-4934.000000,,,,,,,,,
